Jays.USFWBand,JayID,Sex,AgeKnown,NatalNest,FldgDate,MaxOfMaxOfCensusDate
1713-49374,PQ-R,M,Y,3927,5/20/2012,8/13/2014
1713-49374,PQ-R,M,Y,3927,5/20/2012,8/13/2014
1713-49374,PQ-R,M,Y,3927,5/20/2012,8/13/2014
1713-49369,GQ-A,M,Y,3951,5/16/2012,8/12/2015
1713-49369,GQ-A,M,Y,3951,5/16/2012,8/12/2015
1713-49369,GQ-A,M,Y,3951,5/16/2012,8/12/2015
1713-49369,GQ-A,M,Y,3951,5/16/2012,8/12/2015
1713-49369,GQ-A,M,Y,3951,5/16/2012,8/12/2015
1713-49377,PQ-B,M,Y,3952,5/27/2012,10/14/2015
1713-49377,PQ-B,M,Y,3952,5/27/2012,10/14/2015
1713-49377,PQ-B,M,Y,3952,5/27/2012,10/14/2015
1713-49377,PQ-B,M,Y,3952,5/27/2012,10/14/2015
1713-49377,PQ-B,M,Y,3952,5/27/2012,10/14/2015
1713-49377,PQ-B,M,Y,3952,5/27/2012,10/14/2015
1713-49378,PQ-P,M,Y,3952,5/27/2012,1/14/2015
1713-49378,PQ-P,M,Y,3952,5/27/2012,1/14/2015
1713-49378,PQ-P,M,Y,3952,5/27/2012,1/14/2015
1713-49707,Q-WW,M,Y,4013,4/12/2013,10/14/2015
1713-49707,Q-WW,M,Y,4013,4/12/2013,10/14/2015
1713-49707,Q-WW,M,Y,4013,4/12/2013,10/14/2015
1713-49708,Q-WR,M,Y,4013,4/12/2013,10/14/2015
1713-49708,Q-WR,M,Y,4013,4/12/2013,10/14/2015
1713-49708,Q-WR,M,Y,4013,4/12/2013,10/14/2015
1713-49708,Q-WR,M,Y,4013,4/12/2013,10/14/2015
1713-49767,Q-GY,F,Y,4017,5/3/2013,2/11/2015
1713-49767,Q-GY,F,Y,4017,5/3/2013,2/11/2015
1713-49767,Q-GY,F,Y,4017,5/3/2013,2/11/2015
1713-49767,Q-GY,F,Y,4017,5/3/2013,2/11/2015
1713-49767,Q-GY,F,Y,4017,5/3/2013,2/11/2015
1713-49768,Q-GB,M,Y,4017,5/3/2013,8/12/2013
1713-49768,Q-GB,M,Y,4017,5/3/2013,8/12/2013
1713-49768,Q-GB,M,Y,4017,5/3/2013,8/12/2013
1713-49769,Q-GP,F,Y,4017,5/3/2013,10/14/2015
1713-49769,Q-GP,F,Y,4017,5/3/2013,10/14/2015
1713-49769,Q-GP,F,Y,4017,5/3/2013,10/14/2015
1713-49769,Q-GP,F,Y,4017,5/3/2013,10/14/2015
1713-49769,Q-GP,F,Y,4017,5/3/2013,10/14/2015
1713-49770,Q-GO,M,Y,4017,5/3/2013,3/11/2015
1713-49770,Q-GO,M,Y,4017,5/3/2013,3/11/2015
1713-49770,Q-GO,M,Y,4017,5/3/2013,3/11/2015
1713-49777,Q-nH,M,Y,4018,5/4/2013,6/12/2013
1713-49777,Q-nH,M,Y,4018,5/4/2013,6/12/2013
1713-49753,Q-PW,F,Y,4022,5/2/2013,10/14/2015
1713-49753,Q-PW,F,Y,4022,5/2/2013,10/14/2015
1713-49753,Q-PW,F,Y,4022,5/2/2013,10/14/2015
1713-49753,Q-PW,F,Y,4022,5/2/2013,10/14/2015
1713-49754,Q-PR,M,Y,4022,5/2/2013,10/16/2013
1713-49754,Q-PR,M,Y,4022,5/2/2013,10/16/2013
1713-49754,Q-PR,M,Y,4022,5/2/2013,10/16/2013
1713-49755,Q-PG,F,Y,4022,5/2/2013,3/11/2015
1713-49755,Q-PG,F,Y,4022,5/2/2013,3/11/2015
1713-49755,Q-PG,F,Y,4022,5/2/2013,3/11/2015
1713-49728,Q-WY,F,Y,4025,4/24/2013,10/14/2015
1713-49728,Q-WY,F,Y,4025,4/24/2013,10/14/2015
1713-49728,Q-WY,F,Y,4025,4/24/2013,10/14/2015
1713-49729,Q-WB,F,Y,4025,4/24/2013,9/18/2013
1713-49729,Q-WB,F,Y,4025,4/24/2013,9/18/2013
1713-49729,Q-WB,F,Y,4025,4/24/2013,9/18/2013
1713-49759,Q-RY,F,Y,4026,5/2/2013,6/12/2013
1713-49759,Q-RY,F,Y,4026,5/2/2013,6/12/2013
1713-49759,Q-RY,F,Y,4026,5/2/2013,6/12/2013
1713-49760,Q-RB,F,Y,4026,5/2/2013,10/16/2013
1713-49760,Q-RB,F,Y,4026,5/2/2013,10/16/2013
1713-49760,Q-RB,F,Y,4026,5/2/2013,10/16/2013
1713-49761,Q-nP,F,Y,4026,5/2/2013,5/13/2013
1713-49761,Q-nP,F,Y,4026,5/2/2013,5/13/2013
1713-49747,Q-BG,F,Y,4031,4/29/2013,10/14/2015
1713-49747,Q-BG,F,Y,4031,4/29/2013,10/14/2015
1713-49747,Q-BG,F,Y,4031,4/29/2013,10/14/2015
1713-49747,Q-BG,F,Y,4031,4/29/2013,10/14/2015
1713-49764,Q-nW,M,Y,4033,5/3/2013,5/13/2013
1713-49764,Q-nW,M,Y,4033,5/3/2013,5/13/2013
1713-49766,Q-WG,F,Y,4033,5/3/2013,1/14/2015
1713-49766,Q-WG,F,Y,4033,5/3/2013,1/14/2015
1713-49766,Q-WG,F,Y,4033,5/3/2013,1/14/2015
1713-49743,Q-RL,F,Y,4036,4/29/2013,10/14/2015
1713-49743,Q-RL,F,Y,4036,4/29/2013,10/14/2015
1713-49743,Q-RL,F,Y,4036,4/29/2013,10/14/2015
1713-49725,Q-nW,F,Y,4042,4/23/2013,5/13/2013
1713-49725,Q-nW,F,Y,4042,4/23/2013,5/13/2013
1713-49726,Q-RR,F,Y,4042,4/23/2013,4/16/2014
1713-49726,Q-RR,F,Y,4042,4/23/2013,4/16/2014
1713-49726,Q-RR,F,Y,4042,4/23/2013,4/16/2014
1713-49727,Q-RG,M,Y,4042,4/23/2013,10/14/2015
1713-49727,Q-RG,M,Y,4042,4/23/2013,10/14/2015
1713-49727,Q-RG,M,Y,4042,4/23/2013,10/14/2015
1713-49756,Q-GL,F,Y,4053,5/2/2013,10/14/2015
1713-49756,Q-GL,F,Y,4053,5/2/2013,10/14/2015
1713-49756,Q-GL,F,Y,4053,5/2/2013,10/14/2015
1713-49756,Q-GL,F,Y,4053,5/2/2013,10/14/2015
1713-49756,Q-GL,F,Y,4053,5/2/2013,10/14/2015
1713-49757,Q-GH,F,Y,4053,5/2/2013,4/16/2014
1713-49757,Q-GH,F,Y,4053,5/2/2013,4/16/2014
1713-49757,Q-GH,F,Y,4053,5/2/2013,4/16/2014
1713-49758,Q-GA,M,Y,4053,5/2/2013,9/16/2015
1713-49758,Q-GA,M,Y,4053,5/2/2013,9/16/2015
1713-49758,Q-GA,M,Y,4053,5/2/2013,9/16/2015
1713-49758,Q-GA,M,Y,4053,5/2/2013,9/16/2015
1713-49758,Q-GA,M,Y,4053,5/2/2013,9/16/2015
1713-49758,Q-GA,M,Y,4053,5/2/2013,9/16/2015
1713-49758,Q-GA,M,Y,4053,5/2/2013,9/16/2015
1713-49718,Q-WL,F,Y,4058,4/23/2013,10/14/2015
1713-49718,Q-WL,F,Y,4058,4/23/2013,10/14/2015
1713-49718,Q-WL,F,Y,4058,4/23/2013,10/14/2015
1713-49718,Q-WL,F,Y,4058,4/23/2013,10/14/2015
1713-49719,Q-WH,F,Y,4058,4/23/2013,2/11/2015
1713-49719,Q-WH,F,Y,4058,4/23/2013,2/11/2015
1713-49719,Q-WH,F,Y,4058,4/23/2013,2/11/2015
1713-49719,Q-WH,F,Y,4058,4/23/2013,2/11/2015
1713-49720,Q-WA,M,Y,4058,4/23/2013,10/14/2015
1713-49720,Q-WA,M,Y,4058,4/23/2013,10/14/2015
1713-49720,Q-WA,M,Y,4058,4/23/2013,10/14/2015
1713-49720,Q-WA,M,Y,4058,4/23/2013,10/14/2015
1713-49720,Q-WA,M,Y,4058,4/23/2013,10/14/2015
1713-49762,Q-WO,F,Y,4065,5/2/2013,8/13/2014
1713-49762,Q-WO,F,Y,4065,5/2/2013,8/13/2014
1713-49762,Q-WO,F,Y,4065,5/2/2013,8/13/2014
1713-49731,Q-nH,F,Y,4069,4/25/2013,5/13/2013
1713-49731,Q-nH,F,Y,4069,4/25/2013,5/13/2013
1713-49732,Q-RA,F,Y,4069,4/25/2013,12/11/2013
1713-49732,Q-RA,F,Y,4069,4/25/2013,12/11/2013
1713-49732,Q-RA,F,Y,4069,4/25/2013,12/11/2013
1713-49786,Q-YW,F,Y,4071,5/9/2013,8/13/2014
1713-49786,Q-YW,F,Y,4071,5/9/2013,8/13/2014
1713-49786,Q-YW,F,Y,4071,5/9/2013,8/13/2014
1713-49788,Q-YG,F,Y,4071,5/9/2013,11/13/2013
1713-49788,Q-YG,F,Y,4071,5/9/2013,11/13/2013
1713-49788,Q-YG,F,Y,4071,5/9/2013,11/13/2013
1713-49749,Q-BB,F,Y,4072,4/30/2013,10/14/2015
1713-49749,Q-BB,F,Y,4072,4/30/2013,10/14/2015
1713-49749,Q-BB,F,Y,4072,4/30/2013,10/14/2015
1713-49750,Q-BP,F,Y,4072,4/30/2013,7/21/2014
1713-49750,Q-BP,F,Y,4072,4/30/2013,7/21/2014
1713-49750,Q-BP,F,Y,4072,4/30/2013,7/21/2014
1713-49751,Q-nO,F,Y,4072,4/30/2013,5/13/2013
1713-49751,Q-nO,F,Y,4072,4/30/2013,5/13/2013
1713-49781,Q-RP,M,Y,4073,5/7/2013,10/14/2015
1713-49781,Q-RP,M,Y,4073,5/7/2013,10/14/2015
1713-49781,Q-RP,M,Y,4073,5/7/2013,10/14/2015
1713-49781,Q-RP,M,Y,4073,5/7/2013,10/14/2015
1713-49782,Q-RO,M,Y,4073,5/7/2013,10/14/2015
1713-49782,Q-RO,M,Y,4073,5/7/2013,10/14/2015
1713-49782,Q-RO,M,Y,4073,5/7/2013,10/14/2015
1713-49782,Q-RO,M,Y,4073,5/7/2013,10/14/2015
1713-49740,Q-YB,M,Y,4076,4/28/2013,7/17/2013
1713-49740,Q-YB,M,Y,4076,4/28/2013,7/17/2013
1713-49740,Q-YB,M,Y,4076,4/28/2013,7/17/2013
1713-13484,Q-RW,M,Y,4077,5/13/2013,10/14/2015
1713-13484,Q-RW,M,Y,4077,5/13/2013,10/14/2015
1713-13484,Q-RW,M,Y,4077,5/13/2013,10/14/2015
1713-49736,Q-GW,M,Y,4079,4/26/2013,11/13/2013
1713-49736,Q-GW,M,Y,4079,4/26/2013,11/13/2013
1713-49736,Q-GW,M,Y,4079,4/26/2013,11/13/2013
1713-49737,Q-GR,F,Y,4079,4/26/2013,3/12/2014
1713-49737,Q-GR,F,Y,4079,4/26/2013,3/12/2014
1713-49737,Q-GR,F,Y,4079,4/26/2013,3/12/2014
1713-49738,Q-GG,M,Y,4079,4/26/2013,9/16/2015
1713-49738,Q-GG,M,Y,4079,4/26/2013,9/16/2015
1713-49738,Q-GG,M,Y,4079,4/26/2013,9/16/2015
1713-49738,Q-GG,M,Y,4079,4/26/2013,9/16/2015
1713-49738,Q-GG,M,Y,4079,4/26/2013,9/16/2015
1713-49789,Q-HY,F,Y,4083,5/11/2013,10/14/2015
1713-49789,Q-HY,F,Y,4083,5/11/2013,10/14/2015
1713-49789,Q-HY,F,Y,4083,5/11/2013,10/14/2015
1713-49790,Q-HB,,Y,4083,5/11/2013,4/16/2014
1713-49790,Q-HB,,Y,4083,5/11/2013,4/16/2014
1713-49790,Q-HB,,Y,4083,5/11/2013,4/16/2014
1713-49795,Q-nO,F,Y,4085,5/12/2013,5/13/2013
1713-49795,Q-nO,F,Y,4085,5/12/2013,5/13/2013
1713-49797,Q-nH,M,Y,4085,5/12/2013,5/13/2013
1713-49797,Q-nH,M,Y,4085,5/12/2013,5/13/2013
1713-49779,Q-LY,F,Y,4093,5/5/2013,9/18/2013
1713-49779,Q-LY,F,Y,4093,5/5/2013,9/18/2013
1713-49779,Q-LY,F,Y,4093,5/5/2013,9/18/2013
1713-49780,Q-LB,M,Y,4093,5/5/2013,9/18/2013
1713-49780,Q-LB,M,Y,4093,5/5/2013,9/18/2013
1713-49780,Q-LB,M,Y,4093,5/5/2013,9/18/2013
1713-49799,Q-PY,F,Y,4094,5/11/2013,4/15/2015
1713-49799,Q-PY,F,Y,4094,5/11/2013,4/15/2015
1713-49799,Q-PY,F,Y,4094,5/11/2013,4/15/2015
1713-49800,Q-PB,M,Y,4094,5/11/2013,10/14/2015
1713-49800,Q-PB,M,Y,4094,5/11/2013,10/14/2015
1713-49800,Q-PB,M,Y,4094,5/11/2013,10/14/2015
1713-49800,Q-PB,M,Y,4094,5/11/2013,10/14/2015
1713-49800,Q-PB,M,Y,4094,5/11/2013,10/14/2015
1713-49778,Q-BA,M,Y,4095,5/5/2013,8/12/2013
1713-49778,Q-BA,M,Y,4095,5/5/2013,8/12/2013
1713-49778,Q-BA,M,Y,4095,5/5/2013,8/12/2013
1713-49783,Q-nL,M,Y,4096,5/7/2013,6/12/2013
1713-49783,Q-nL,M,Y,4096,5/7/2013,6/12/2013
1713-49784,Q-RH,F,Y,4096,5/7/2013,10/16/2013
1713-49784,Q-RH,F,Y,4096,5/7/2013,10/16/2013
1713-49784,Q-RH,F,Y,4096,5/7/2013,10/16/2013
1713-49785,Q-nA,M,Y,4096,5/7/2013,6/12/2013
1713-49785,Q-nA,M,Y,4096,5/7/2013,6/12/2013
1713-13480,Q-nP,M,Y,4097,5/12/2013,5/13/2013
1713-13480,Q-nP,M,Y,4097,5/12/2013,5/13/2013
1713-13481,Q-HO,M,Y,4097,5/12/2013,9/16/2015
1713-13481,Q-HO,M,Y,4097,5/12/2013,9/16/2015
1713-13481,Q-HO,M,Y,4097,5/12/2013,9/16/2015
1713-13481,Q-HO,M,Y,4097,5/12/2013,9/16/2015
1713-13482,Q-nL,F,Y,4097,5/12/2013,6/12/2013
1713-13482,Q-nL,F,Y,4097,5/12/2013,6/12/2013
1713-13483,Q-BH,M,Y,4097,5/12/2013,10/14/2015
1713-13483,Q-BH,M,Y,4097,5/12/2013,10/14/2015
1713-13483,Q-BH,M,Y,4097,5/12/2013,10/14/2015
1713-13483,Q-BH,M,Y,4097,5/12/2013,10/14/2015
1713-13486,Q-nY,F,Y,4100,5/14/2013,6/12/2013
1713-13486,Q-nY,F,Y,4100,5/14/2013,6/12/2013
1713-13494,Q-HR,F,Y,4102,5/17/2013,6/17/2015
1713-13494,Q-HR,F,Y,4102,5/17/2013,6/17/2015
1713-13494,Q-HR,F,Y,4102,5/17/2013,6/17/2015
1713-13495,Q-HG,F,Y,4102,5/17/2013,7/15/2015
1713-13495,Q-HG,F,Y,4102,5/17/2013,7/15/2015
1713-13495,Q-HG,F,Y,4102,5/17/2013,7/15/2015
1713-13495,Q-HG,F,Y,4102,5/17/2013,7/15/2015
1513-50080,Q-PL,M,Y,4113,5/25/2013,3/12/2014
1513-50080,Q-PL,M,Y,4113,5/25/2013,3/12/2014
1513-50080,Q-PL,M,Y,4113,5/25/2013,3/12/2014
1513-50081,Q-PO,F,Y,4113,5/25/2013,10/14/2015
1513-50081,Q-PO,F,Y,4113,5/25/2013,10/14/2015
1513-50081,Q-PO,F,Y,4113,5/25/2013,10/14/2015
1513-50082,Q-PP,F,Y,4113,5/25/2013,5/13/2015
1513-50082,Q-PP,F,Y,4113,5/25/2013,5/13/2015
1513-50082,Q-PP,F,Y,4113,5/25/2013,5/13/2015
1513-50082,Q-PP,F,Y,4113,5/25/2013,5/13/2015
1513-50082,Q-PP,F,Y,4113,5/25/2013,5/13/2015
1713-49792,Q=LW,M,Y,4115,5/12/2013,10/14/2015
1713-49792,Q=LW,M,Y,4115,5/12/2013,10/14/2015
1713-49792,Q=LW,M,Y,4115,5/12/2013,10/14/2015
1713-49792,Q=LW,M,Y,4115,5/12/2013,10/14/2015
1713-49792,Q=LW,M,Y,4115,5/12/2013,10/14/2015
1713-49793,Q-nR,,Y,4115,5/12/2013,5/13/2013
1713-49793,Q-nR,,Y,4115,5/12/2013,5/13/2013
1713-49794,Q-LG,,Y,4115,5/12/2013,9/17/2014
1713-49794,Q-LG,,Y,4115,5/12/2013,9/17/2014
1713-49794,Q-LG,,Y,4115,5/12/2013,9/17/2014
1713-13497,Q-BO,M,Y,4117,5/19/2013,8/12/2015
1713-13497,Q-BO,M,Y,4117,5/19/2013,8/12/2015
1713-13497,Q-BO,M,Y,4117,5/19/2013,8/12/2015
1713-13497,Q-BO,M,Y,4117,5/19/2013,8/12/2015
1713-13498,Q-nP,F,Y,4117,5/19/2013,6/12/2013
1713-13498,Q-nP,F,Y,4117,5/19/2013,6/12/2013
1713-13499,Q-nO,F,Y,4117,5/19/2013,6/12/2013
1713-13499,Q-nO,F,Y,4117,5/19/2013,6/12/2013
1713-13500,Q-BL,M,Y,4117,5/19/2013,4/16/2014
1713-13500,Q-BL,M,Y,4117,5/19/2013,4/16/2014
1713-13500,Q-BL,M,Y,4117,5/19/2013,4/16/2014
1513-50092,Q-PA,F,Y,4120,5/28/2013,3/12/2014
1513-50092,Q-PA,F,Y,4120,5/28/2013,3/12/2014
1513-50092,Q-PA,F,Y,4120,5/28/2013,3/12/2014
1513-50090,Q-YR,F,Y,4121,5/25/2013,10/16/2013
1513-50090,Q-YR,F,Y,4121,5/25/2013,10/16/2013
1513-50090,Q-YR,F,Y,4121,5/25/2013,10/16/2013
1513-50086,Q-YO,F,Y,4148,5/25/2013,10/14/2015
1513-50086,Q-YO,F,Y,4148,5/25/2013,10/14/2015
1513-50086,Q-YO,F,Y,4148,5/25/2013,10/14/2015
1513-50086,Q-YO,F,Y,4148,5/25/2013,10/14/2015
1513-50086,Q-YO,F,Y,4148,5/25/2013,10/14/2015
1573-66056,Q-OY,M,Y,4149,6/5/2013,6/11/2014
1573-66056,Q-OY,M,Y,4149,6/5/2013,6/11/2014
1573-66056,Q-OY,M,Y,4149,6/5/2013,6/11/2014
1573-66057,Q-OR,F,Y,4149,6/5/2013,10/14/2015
1573-66057,Q-OR,F,Y,4149,6/5/2013,10/14/2015
1573-66057,Q-OR,F,Y,4149,6/5/2013,10/14/2015
1573-66057,Q-OR,F,Y,4149,6/5/2013,10/14/2015
1573-66057,Q-OR,F,Y,4149,6/5/2013,10/14/2015
1573-66058,Q-OG,M,Y,4149,6/5/2013,8/12/2013
1573-66058,Q-OG,M,Y,4149,6/5/2013,8/12/2013
1573-66058,Q-OG,M,Y,4149,6/5/2013,8/12/2013
1573-66068,Q-OO,M,Y,4151,6/10/2013,10/14/2015
1573-66068,Q-OO,M,Y,4151,6/10/2013,10/14/2015
1573-66068,Q-OO,M,Y,4151,6/10/2013,10/14/2015
1573-66069,Q-nL,M,Y,4151,6/10/2013,6/12/2013
1573-66069,Q-nL,M,Y,4151,6/10/2013,6/12/2013
1573-66070,Q-OH,M,Y,4151,6/10/2013,10/14/2015
1573-66070,Q-OH,M,Y,4151,6/10/2013,10/14/2015
1573-66070,Q-OH,M,Y,4151,6/10/2013,10/14/2015
1513-50093,Q-YA,M,Y,4154,5/30/2013,10/14/2015
1513-50093,Q-YA,M,Y,4154,5/30/2013,10/14/2015
1513-50093,Q-YA,M,Y,4154,5/30/2013,10/14/2015
1513-50093,Q-YA,M,Y,4154,5/30/2013,10/14/2015
1573-66071,Q-AB,M,Y,4166,6/12/2013,10/14/2015
1573-66071,Q-AB,M,Y,4166,6/12/2013,10/14/2015
1573-66071,Q-AB,M,Y,4166,6/12/2013,10/14/2015
1573-66071,Q-AB,M,Y,4166,6/12/2013,10/14/2015
1573-66071,Q-AB,M,Y,4166,6/12/2013,10/14/2015
1573-66072,Q-nP,M,Y,4166,6/12/2013,6/12/2013
1573-66072,Q-nP,M,Y,4166,6/12/2013,6/12/2013
1573-66084,Q-LH,M,Y,4174,6/25/2013,7/15/2015
1573-66084,Q-LH,M,Y,4174,6/25/2013,7/15/2015
1573-66084,Q-LH,M,Y,4174,6/25/2013,7/15/2015
1573-66063,Q-PH,M,Y,4178,6/6/2013,11/13/2013
1573-66063,Q-PH,M,Y,4178,6/6/2013,11/13/2013
1573-66063,Q-PH,M,Y,4178,6/6/2013,11/13/2013
1713-49774,Q-OW,M,Y,4182,5/4/2013,9/16/2015
1713-49774,Q-OW,M,Y,4182,5/4/2013,9/16/2015
1713-49774,Q-OW,M,Y,4182,5/4/2013,9/16/2015
1713-49774,Q-OW,M,Y,4182,5/4/2013,9/16/2015
1713-49776,Q-nG,M,Y,4182,5/4/2013,6/12/2013
1713-49776,Q-nG,M,Y,4182,5/4/2013,6/12/2013
1573-66085,Q-nO,M,Y,4190,7/2/2013,1/15/2014
1573-66085,Q-nO,M,Y,4190,7/2/2013,1/15/2014
1713-89601,Qn-L,F,Y,4198,4/21/2014,5/12/2014
1713-89601,Qn-L,F,Y,4198,4/21/2014,5/12/2014
1713-89602,Qn-H,M,Y,4198,4/21/2014,5/12/2014
1713-89602,Qn-H,M,Y,4198,4/21/2014,5/12/2014
1713-89603,QW-A,F,Y,4198,4/21/2014,11/12/2014
1713-89603,QW-A,F,Y,4198,4/21/2014,11/12/2014
1713-89603,QW-A,F,Y,4198,4/21/2014,11/12/2014
1713-89639,QB-O,M,Y,4203,4/28/2014,10/14/2015
1713-89639,QB-O,M,Y,4203,4/28/2014,10/14/2015
1713-89639,QB-O,M,Y,4203,4/28/2014,10/14/2015
1713-89639,QB-O,M,Y,4203,4/28/2014,10/14/2015
1713-89639,QB-O,M,Y,4203,4/28/2014,10/14/2015
1713-89640,QB-L,F,Y,4203,4/28/2014,10/14/2015
1713-89640,QB-L,F,Y,4203,4/28/2014,10/14/2015
1713-89640,QB-L,F,Y,4203,4/28/2014,10/14/2015
1713-89640,QB-L,F,Y,4203,4/28/2014,10/14/2015
1573-66094,QW-R,M,Y,4210,4/16/2014,9/16/2015
1573-66094,QW-R,M,Y,4210,4/16/2014,9/16/2015
1573-66094,QW-R,M,Y,4210,4/16/2014,9/16/2015
1573-66094,QW-R,M,Y,4210,4/16/2014,9/16/2015
1713-89621,QH-W,F,Y,4212,4/24/2014,10/14/2015
1713-89621,QH-W,F,Y,4212,4/24/2014,10/14/2015
1713-89621,QH-W,F,Y,4212,4/24/2014,10/14/2015
1713-89621,QH-W,F,Y,4212,4/24/2014,10/14/2015
1713-89621,QH-W,F,Y,4212,4/24/2014,10/14/2015
1713-89622,QH-R,F,Y,4212,4/24/2014,10/15/2014
1713-89622,QH-R,F,Y,4212,4/24/2014,10/15/2014
1713-89622,QH-R,F,Y,4212,4/24/2014,10/15/2014
1713-89623,Qn-G,M,Y,4212,4/24/2014,5/12/2014
1713-89623,Qn-G,M,Y,4212,4/24/2014,5/12/2014
1713-89655,QL-B,M,Y,4217,5/1/2014,9/17/2014
1713-89655,QL-B,M,Y,4217,5/1/2014,9/17/2014
1713-89655,QL-B,M,Y,4217,5/1/2014,9/17/2014
1713-89656,QL-P,F,Y,4217,5/1/2014,8/12/2015
1713-89656,QL-P,F,Y,4217,5/1/2014,8/12/2015
1713-89656,QL-P,F,Y,4217,5/1/2014,8/12/2015
1713-89656,QL-P,F,Y,4217,5/1/2014,8/12/2015
1713-89657,Qn-O,M,Y,4217,5/1/2014,10/14/2015
1713-89657,Qn-O,M,Y,4217,5/1/2014,10/14/2015
1713-89657,Qn-O,M,Y,4217,5/1/2014,10/14/2015
1713-89657,Qn-O,M,Y,4217,5/1/2014,10/14/2015
1713-89616,QP-Y,F,Y,4218,4/23/2014,9/17/2014
1713-89616,QP-Y,F,Y,4218,4/23/2014,9/17/2014
1713-89616,QP-Y,F,Y,4218,4/23/2014,9/17/2014
1713-89624,Qn-Y,F,Y,4226,4/27/2014,5/12/2014
1713-89624,Qn-Y,F,Y,4226,4/27/2014,5/12/2014
1713-89625,QA-B,F,Y,4226,4/27/2014,10/14/2015
1713-89625,QA-B,F,Y,4226,4/27/2014,10/14/2015
1713-89625,QA-B,F,Y,4226,4/27/2014,10/14/2015
1713-89625,QA-B,F,Y,4226,4/27/2014,10/14/2015
1713-89626,QW-P,F,Y,4226,4/27/2014,8/12/2015
1713-89626,QW-P,F,Y,4226,4/27/2014,8/12/2015
1713-89626,QW-P,F,Y,4226,4/27/2014,8/12/2015
1713-89626,QW-P,F,Y,4226,4/27/2014,8/12/2015
1713-89604,QR-W,F,Y,4228,4/23/2014,9/16/2015
1713-89604,QR-W,F,Y,4228,4/23/2014,9/16/2015
1713-89604,QR-W,F,Y,4228,4/23/2014,9/16/2015
1713-89604,QR-W,F,Y,4228,4/23/2014,9/16/2015
1713-89606,QR-G,F,Y,4228,4/23/2014,10/15/2014
1713-89606,QR-G,F,Y,4228,4/23/2014,10/15/2014
1713-89606,QR-G,F,Y,4228,4/23/2014,10/15/2014
1713-89607,QR-Y,M,Y,4228,4/23/2014,10/14/2015
1713-89607,QR-Y,M,Y,4228,4/23/2014,10/14/2015
1713-89607,QR-Y,M,Y,4228,4/23/2014,10/14/2015
1713-89607,QR-Y,M,Y,4228,4/23/2014,10/14/2015
1713-89661,QG-W,F,Y,4230,5/4/2014,7/15/2015
1713-89661,QG-W,F,Y,4230,5/4/2014,7/15/2015
1713-89661,QG-W,F,Y,4230,5/4/2014,7/15/2015
1713-89661,QG-W,F,Y,4230,5/4/2014,7/15/2015
1713-89662,QG-R,M,Y,4230,5/4/2014,9/17/2014
1713-89662,QG-R,M,Y,4230,5/4/2014,9/17/2014
1713-89662,QG-R,M,Y,4230,5/4/2014,9/17/2014
1713-89663,QG-G,M,Y,4230,5/4/2014,10/14/2015
1713-89663,QG-G,M,Y,4230,5/4/2014,10/14/2015
1713-89663,QG-G,M,Y,4230,5/4/2014,10/14/2015
1713-89663,QG-G,M,Y,4230,5/4/2014,10/14/2015
1573-66096,QW-Y,F,Y,4232,4/17/2014,10/14/2015
1573-66096,QW-Y,F,Y,4232,4/17/2014,10/14/2015
1573-66096,QW-Y,F,Y,4232,4/17/2014,10/14/2015
1573-66096,QW-Y,F,Y,4232,4/17/2014,10/14/2015
1573-66096,QW-Y,F,Y,4232,4/17/2014,10/14/2015
1713-89658,QR-L,M,Y,4233,5/3/2014,1/14/2015
1713-89658,QR-L,M,Y,4233,5/3/2014,1/14/2015
1713-89658,QR-L,M,Y,4233,5/3/2014,1/14/2015
1713-89659,Qn-H,M,Y,4233,5/3/2014,5/12/2014
1713-89659,Qn-H,M,Y,4233,5/3/2014,5/12/2014
1713-89660,QR-A,F,Y,4233,5/3/2014,7/21/2014
1713-89660,QR-A,F,Y,4233,5/3/2014,7/21/2014
1713-89660,QR-A,F,Y,4233,5/3/2014,7/21/2014
1713-89647,QY-O,M,Y,4234,4/28/2014,11/12/2014
1713-89647,QY-O,M,Y,4234,4/28/2014,11/12/2014
1713-89647,QY-O,M,Y,4234,4/28/2014,11/12/2014
1713-89648,QY-L,F,Y,4234,4/28/2014,10/14/2015
1713-89648,QY-L,F,Y,4234,4/28/2014,10/14/2015
1713-89648,QY-L,F,Y,4234,4/28/2014,10/14/2015
1713-89648,QY-L,F,Y,4234,4/28/2014,10/14/2015
1713-89649,Qn-H,F,Y,4234,4/28/2014,5/12/2014
1713-89649,Qn-H,F,Y,4234,4/28/2014,5/12/2014
1713-89650,QY-A,M,Y,4234,4/28/2014,12/15/2014
1713-89650,QY-A,M,Y,4234,4/28/2014,12/15/2014
1713-89650,QY-A,M,Y,4234,4/28/2014,12/15/2014
1573-66097,QR-B,F,Y,4239,4/21/2014,4/15/2015
1573-66097,QR-B,F,Y,4239,4/21/2014,4/15/2015
1573-66097,QR-B,F,Y,4239,4/21/2014,4/15/2015
1573-66097,QR-B,F,Y,4239,4/21/2014,4/15/2015
1573-66098,QR-P,M,Y,4239,4/21/2014,6/17/2015
1573-66098,QR-P,M,Y,4239,4/21/2014,6/17/2015
1573-66098,QR-P,M,Y,4239,4/21/2014,6/17/2015
1573-66098,QR-P,M,Y,4239,4/21/2014,6/17/2015
